Id_cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha_pedido;Id_pedido;Fecha envío;Telefono;Email;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C4989;NA;Seychelles ;Alimento infantil;Offline;Media;31/08/2022;498948657;16/09/2022;3057786639;cmerritt@example.net;8850;255,28 €;159,42 €;2.259.228,00 €;1.410.867,00 €
C3687;NA;Andorra;Doméstico;Online;Baja;5/03/2021;368726766;24/03/2021;3029862170;amber14@example.com;3299;668,27 €;502,54 €;2.204.622,73 €;1.657.879,46 €
C4942;NA;Costa Rica;Bebida;Offline;Baja;15/08/2020;-494225394;24/09/2020;3157549914;jasonnelson@example.com;1132;47,45 €;31,79 €;53.713,40 €;35.986,28 €
C9145;NA;Burundi;Cosméticos;Offline;Baja;25/06/2020;914555871;11/08/2020;3127562358;jason20@example.com;6261;437,20 €;263,33 €;2.737.309,20 €;1.648.709,13 €
;NA;Fiji;Ropa;Online;Media;28/01/2022;839142024;15/03/2022;3169986342;fhale@example.com;9627;109,28 €;35,84 €;1.052.038,56 €;345.031,68 €
C8977;NA;Canada;Bebida;Online;Media;26/05/2021;897720181;2/06/2021;3133119188;qrobinson@example.org;4206;47,45 €;31,79 €;199.574,70 €;133.708,74 €
C8903;NA;Philippines;Bebida;Offline;Crítica;30/12/2021;890339171;9/02/2022;3157674616;peter68@example.net;1;47,45 €;31,79 €;47,45 €;31,79 €
C2373;NA;Turkmenistan;Snacks;Offline;Baja;7/02/2022;237360322;24/02/2022;3057623933;harrismario@example.net;9049;152,58 €;97,44 €;1.380.696,42 €;881.734,56 €
C2294;NA;Ukraine;Ropa;Online;Alta;11/10/2021;229457461;26/11/2021;3041100187;kerrihall@example.net;417;109,28 €;35,84 €;45.569,76 €;14.945,28 €
C8776;NA;Indonesia;Cuidado personal;Online;Media;28/06/2021;877616918;28/06/2021;3148152267;dawnhowell@example.org;5203;81,73 €;56,67 €;425.241,19 €;294.854,01 €
C4631;NA;Sao Tome and Principe;Verduras;Offline;Baja;2/09/2020;463137519;14/10/2020;3114387889;phall@example.org;1539;154,06 €;90,93 €;237.098,34 €;139.941,27 €
C4876;NA;Indonesia;Cuidado personal;Online;Crítica;10/01/2022;487630593;25/02/2022;3103641573;julianpowers@example.net;9584;81,73 €;56,67 €;783.300,32 €;543.125,28 €
C7230;NA;India;Verduras;Online;Crítica;3/07/2021;723019969;27/07/2021;3004717037;katherinemartin@example.org;6531;154,06 €;90,93 €;1.006.165,86 €;593.863,83 €
C5615;NA;Israel;Alimento infantil;Online;Media;6/03/2021;561541974;10/03/2021;3042756735;barbara47@example.org;1604;255,28 €;159,42 €;409.469,12 €;255.709,68 €
C3657;NA;Qatar;Verduras;Online;Alta;4/02/2022;365745437;4/02/2022;3182216147;bergalison@example.com;1057;154,06 €;90,93 €;162.841,42 €;96.113,01 €
C1184;NA;Liberia;Doméstico;Offline;Alta;4/11/2022;118491685;14/12/2022;3184789149;williamskim@example.net;3178;668,27 €;502,54 €;2.123.762,06 €;1.597.072,12 €
C7729;NA;South Sudan;Doméstico;Online;Alta;25/12/2020;772954547;3/02/2021;3122251755;wtaylor@example.com;3282;668,27 €;502,54 €;2.193.262,14 €;1.649.336,28 €
C2026;NA;Latvia;Verduras;Online;Media;13/03/2020;202620351;11/04/2020;3109823820;cheyenne45@example.net;8719;154,06 €;90,93 €;1.343.249,14 €;792.818,67 €
C8512;NA;Saint Lucia;Frutas;Offline;Baja;12/04/2020;851287925;6/05/2020;3134756536;murraymichelle@example.org;3869;9,33 €;6,92 €;36.097,77 €;26.773,48 €
C2830;NA;Mali;Verduras;Offline;Crítica;5/06/2021;283068597;13/06/2021;3111066915;sharongraves;5143;154,06 €;90,93 €;792.330,58 €;467.652,99 €
C6323;NA;Portugal;Bebida;Offline;Media;23/10/2022;632386195;12/12/2022;3142028553;fryefrederick@example.com;5983;47,45 €;31,79 €;283.893,35 €;190.199,57 €
C9539;NA;Malaysia;Snacks;Online;Crítica;20/02/2021;953977048;22/03/2021;3128033248;jessicaramirez@example.com;1863;152,58 €;97,44 €;284.256,54 €;181.530,72 €
C3728;NA;Spain;Cosméticos;Online;Baja;4/09/2020;372889983;25/09/2020;3101090396;nsmith@example.net;5287;437,20 €;263,33 €;2.311.476,40 €;1.392.225,71 €
C3344;NA;Slovenia;Ropa;Offline;Media;15/05/2020;334486329;22/05/2020;3184506135;ingramkarina@example.com;793;109,28 €;35,84 €;86.659,04 €;28.421,12 €
C5544;NA;Jordan;Verduras;Offline;Media;29/12/2020;554439914;8/01/2021;3131032370;irush@example.net;9946;154,06 €;90,93 €;1.532.280,76 €;904.389,78 €
C3687;NA;Honduras;Doméstico;Online;Media;15/11/2020;368737065;1/12/2020;3155103043;yarellano@example.org;6347;668,27 €;502,54 €;4.241.509,69 €;3.189.621,38 €
C9836;NA;Lebanon;Material de oficina;Online;Baja;28/02/2020;983676612;18/04/2020;3001734419;tiffanyhenson@example.net;624;651,21 €;524,96 €;406.355,04 €;327.575,04 €
C5258;NA;Tunisia ;Cereales;Online;Media;6/04/2022;-525869882;22/05/2022;3109648564;francocraig@example.com;5439;205,70 €;117,11 €;1.118.802,30 €;636.961,29 €
C7922;NA;Romania;Frutas;Offline;Alta;28/12/2020;792240703;29/01/2021;3059561652;turnerdawn@example.net;484;9,33 €;6,92 €;4.515,72 €;3.349,28 €
C5000;NA;Netherlands;Cereales;Offline;Alta;30/12/2021;500025403;15/02/2022;3178622394;fguerrero@example.com;7483;205,70 €;117,11 €;1.539.253,10 €;876.334,13 €
C2367;NA;Azerbaijan;Frutas;Online;Baja;25/04/2021;236772811;11/05/2021;3029861513;elliottrodney@example.net;5191;9,33 €;6,92 €;48.432,03 €;35.921,72 €
C2103;NA;Slovenia;Doméstico;Online;Media;11/02/2021;210344254;15/03/2021;3163106176;timothybrooks@example.com;4394;668,27 €;502,54 €;2.936.378,38 €;2.208.160,76 €
C6989;NA;Chad;Ropa;Online;Crítica;12/07/2022;698913562;2/08/2022;3173816914;edwardsbilly@example.com;2909;109,28 €;35,84 €;317.895,52 €;104.258,56 €
C7009;NA;Nauru;Verduras;Online;Media;17/05/2021;700967061;13/06/2021;3054959401;dnewton@example.net;585;154,06 €;90,93 €;90.125,10 €;53.194,05 €
C1853;NA;Kenya;Ropa;Offline;Baja;8/01/2021;185303580;7/02/2021;3041324740;kristi66@example.org;4302;109,28 €;35,84 €;470.122,56 €;154.183,68 €
C5410;NA;Jamaica;Cuidado personal;Online;Alta;20/05/2022;541034448;11/06/2022;3108144236;travis84@example.net;2971;81,73 €;56,67 €;242.819,83 €;168.366,57 €
C5275;NA;Bosnia and Herzegovina;Alimento infantil;Offline;Baja;25/06/2022;527583491;31/07/2022;3107739611;justinthomas@example.org;2534;255,28 €;159,42 €;646.879,52 €;403.970,28 €
C3246;NA;Antigua and Barbuda ;Cuidado personal;Offline;Crítica;9/08/2021;324687039;25/08/2021;3111116445;stephanie22@example.net;965;81,73 €;56,67 €;78.869,45 €;54.686,55 €
C1823;NA;Romania;Cosméticos;Online;Media;13/11/2021;182393920;31/12/2021;3155176542;lwaters@example.com;3269;437,20 €;263,33 €;1.429.206,80 €;860.825,77 €
C8710;NA;Kazakhstan;Frutas;Offline;Crítica;29/01/2020;871065461;23/02/2020;3156923630;zsmith@example.net;6482;9,33 €;6,92 €;60.477,06 €;44.855,44 €
C5313;NA;Burkina Faso;Material de oficina;Offline;Alta;31/07/2020;531375491;3/09/2020;3115058614;edward54@example.org;4671;651,21 €;524,96 €;3.041.801,91 €;2.452.088,16 €
C5243;NA;Saint Lucia;Cereales;Offline;Baja;1/06/2022;524310338;23/06/2022;3015020042;brad43@example.org;3935;205,70 €;117,11 €;809.429,50 €;460.827,85 €
C4811;NA;Jamaica;Snacks;Offline;Alta;23/09/2020;481168830;20/10/2020;3117484015;ehaynes@example.com;7404;152,58 €;97,44 €;1.129.702,32 €;721.445,76 €
C5535;NA;Bahrain;Doméstico;Online;Media;5/07/2022;553562295;22/08/2022;3174256836;qrogers@example.net;239;668,27 €;502,54 €;159.716,53 €;120.107,06 €
C9634;NA;Pakistan;Cereales;Offline;Crítica;11/04/2022;963414561;4/05/2022;3102392882;jerry55@example.com;4633;205,70 €;117,11 €;953.008,10 €;542.570,63 €
C6529;NA;Saint Lucia;Cereales;Online;Baja;5/09/2020;652961957;7/09/2020;3128979808;alexander46@example.com;4808;205,70 €;117,11 €;989.005,60 €;563.064,88 €
C4347;NA;Angola;Snacks;Online;Crítica;11/03/2020;434753310;7/04/2020;3015811041;acollins@example.net;2021;152,58 €;97,44 €;308.364,18 €;196.926,24 €
C7416;NA;Kosovo;Cosméticos;Online;Baja;29/10/2020;741649949;18/12/2020;3117776368;cameron08@example.net;9556;437,20 €;263,33 €;4.177.883,20 €;2.516.381,48 €
C2768;NA;Georgia;Frutas;Offline;4;1/08/2021;276825702;11/08/2021;3022591338;smithjulia@example.com;7732;9,33 €;6,92 €;72.139,56 €;53.505,44 €
C9637;NA;Nauru;Doméstico;Online;Media;6/11/2021;963766896;21/11/2021;3103430334;oliverkim@example.com;8896;668,27 €;502,54 €;5.944.929,92 €;4.470.595,84 €
C2962;NA;Solomon Islands;Material de oficina;Online;Baja;6/11/2022;296272361;11/11/2022;3149795450;aliciamiller@example.org;2430;651,21 €;524,96 €;1.582.440,30 €;1.275.652,80 €
C7884;NA;Thailand;Alimento infantil;Offline;Crítica;28/06/2020;788453423;4/08/2020;3029;nguyenbenjamin@example.net;9744;255,28 €;159,42 €;2.487.448,32 €;1.553.388,48 €
C5247;NA;Russia;Cereales;Offline;Media;3/02/2021;524733912;8/02/2021;3054732484;debra84@example.net;9280;205,70 €;117,11 €;1.908.896,00 €;1.086.780,80 €
C8098;NA;Samoa ;Frutas;Online;Media;18/10/2022;809850156;4/11/2022;3164965256;gary45@example.net;1513;9,33 €;6,92 €;14.116,29 €;10.469,96 €
C3188;NA;Vanuatu;Snacks;Offline;Baja;18/09/2022;318850982;6/10/2022;3006327696;doyleryan@example.net;3946;152,58 €;97,44 €;602.080,68 €;384.498,24 €
C9470;NA;Lesotho;Frutas;Offline;Alta;23/03/2021;947097718;10/04/2021;3118198837;stephendaniel@example.net;6116;9,33 €;6,92 €;57.062,28 €;42.322,72 €
C1602;NA;Solomon Islands;Bebida;Online;Alta;14/07/2020;160264194;28/07/2020;3189651097;acostarachel@example.com;4591;47,45 €;31,79 €;217.842,95 €;145.947,89 €
C4443;NA;Taiwan;Snacks;Offline;Crítica;23/05/2020;444336736;9/06/2020;3024446951;christopher83@example.org;7969;152,58 €;97,44 €;1.215.910,02 €;776.499,36 €
C7556;NA;Singapore;Verduras;Online;Baja;19/05/2022;755614173;14/06/2022;3182856849;charlottejones@example.org;1880;154,06 €;90,93 €;289.632,80 €;170.948,40 €
C5707;NA;Ghana;Verduras;Offline;Media;6/10/2022;570707833;7/10/2022;3028177395;kmorrow@example.org;3985;154,06 €;90,93 €;613.929,10 €;362.356,05 €
C3365;NA;Belarus;Bebida;Offline;Alta;2/07/2022;336541545;18/08/2022;3179813151;stevensjohn@example.org;8977;47,45 €;31,79 €;425.958,65 €;285.378,83 €
C1203;NA;Lesotho;Snacks;Offline;Crítica;3/02/2020;120351636;26/02/2020;3153472146;parrishkevin@example.net;3578;152,58 €;97,44 €;545.931,24 €;348.640,32 €
C9596;NA;Democratic Republic of the Congo;Cereales;Online;Crítica;30/07/2021;959686934;2/09/2021;3145402754;gutierrezbrandon@example.com;1545;205,70 €;117,11 €;317.806,50 €;180.934,95 €
C8124;NA;San Marino;Frutas;Online;Baja;25/12/2021;-812408769;8/02/2022;3018197235;tfitzgerald@example.com;8663;9,33 €;6,92 €;80.825,79 €;59.947,96 €
C4066;NA;Mauritius ;Frutas;Online;Media;3/01/2021;406690967;11/01/2021;3141525665;ctate@example.net;7749;9,33 €;6,92 €;72.298,17 €;53.623,08 €
C9910;NA;Kosovo;Verduras;Online;Media;14/08/2021;991019856;25/09/2021;3029684145;michaeljackson@example.net;3653;154,06 €;90,93 €;562.781,18 €;332.167,29 €
C2841;NA;Tunisia ;Verduras;Offline;Alta;15/01/2020;284194266;16/01/2020;3058222089;bennettmichael@example.com;8254;154,06 €;90,93 €;1.271.611,24 €;750.536,22 €
C1253;NA;Czech Republic;Material de oficina;Online;Alta;20/06/2021;125325524;24/06/2021;3164047453;twilliams@example.net;5463;651,21 €;524,96 €;3.557.560,23 €;2.867.856,48 €
C6238;NA;Federated States of Micronesia;Cosméticos;Offline;Baja;2/07/2021;623837459;10/07/2021;3148123932;margaretjackson@example.com;6222;437,20 €;263,33 €;2.720.258,40 €;1.638.439,26 €
C6094;NA;Estonia;Doméstico;Offline;Media;8/11/2021;609466397;10/12/2021;3116038407;ilee@example.org;3506;668,27 €;502,54 €;2.342.954,62 €;1.761.905,24 €
C7822;NA;Nepal;Frutas;Offline;Baja;10/05/2020;782261168;15/06/2020;3059877648;cherylmoran@example.net;7318;9,33 €;6,92 €;68.276,94 €;50.640,56 €
C5625;NA;Democratic Republic of the Congo;Bebida;Offline;Media;15/12/2020;562583100;24/01/2021;3007797699;ibuchanan@example.org;9696;47,45 €;31,79 €;460.075,20 €;308.235,84 €
C3411;NA;Singapore;Snacks;Offline;Alta;9/11/2020;341106021;12/11/2020;3025192832;james04@example.com;9707;152,58 €;97,44 €;1.481.094,06 €;945.850,08 €
C1288;NA;India;Bebida;Online;Alta;11/07/2020;128816258;12/07/2020;3171615113;amanda93@example.com;8448;47,45 €;31,79 €;400.857,60 €;268.561,92 €
C9070;NA;Angola;Cereales;Offline;Media;4/04/2022;907012641;19/05/2022;3145599251;crawfordlori@example.org;4051;205,70 €;117,11 €;833.290,70 €;474.412,61 €
C5773;NA;Kyrgyzstan;Alimento infantil;Online;Crítica;5/03/2020;577306497;12/03/2020;3106783064;jesus82@example.net;6676;255,28 €;159,42 €;1.704.249,28 €;1.064.287,92 €
C7116;NA;Burundi;Doméstico;Offline;Crítica;31/08/2021;711621654;2/09/2021;3144645865;scottarmstrong@example.org;3516;668,27 €;502,54 €;2.349.637,32 €;1.766.930,64 €
C7021;NA;South Africa;Material de oficina;Online;Media;23/03/2020;702194440;30/03/2020;3177736823;simpsonsteven@example.com;3794;651,21 €;524,96 €;2.470.690,74 €;1.991.698,24 €
C9115;NA;Georgia;Cereales;Offline;Baja;14/08/2022;911573684;19/09/2022;3161105807;umurray@example.com;3765;205,70 €;117,11 €;774.460,50 €;440.919,15 €
C4226;NA;The Gambia;Bebida;Offline;Baja;19/09/2021;422620713;5/10/2021;3055989187;bridgetjackson@example.com;1715;47,45 €;31,79 €;81.376,75 €;54.519,85 €
C1885;NA;Nepal;Doméstico;Online;Crítica;18/10/2020;188509356;31/10/2020;3103066796;ethan96;2963;668,27 €;502,54 €;1.980.084,01 €;1.489.026,02 €
C7827;NA;Albania;Verduras;Online;Media;7/09/2020;782725942;15/09/2020;3105606521;duartealex@example.com;4855;154,06 €;90,93 €;747.961,30 €;441.465,15 €
C1490;NA;Dominica;Material de oficina;Online;Crítica;4/03/2021;149069297;22/03/2021;3132489569;christopher79@example.com;1772;651,21 €;524,96 €;1.153.944,12 €;930.229,12 €
C3516;NA;Oman;Bebida;Online;Media;16/06/2022;351650750;9/07/2022;3177875507;jerryking@example.com;126;47,45 €;31,79 €;5.978,70 €;4.005,54 €
C8248;NA;Ethiopia;Cereales;Online;Media;6/11/2020;824894130;20/12/2020;3174737122;tiffanywilson@example.net;3359;205,70 €;117,11 €;690.946,30 €;393.372,49 €
C6235;NA;Saint Kitts and Nevis ;Bebida;Online;Alta;21/08/2021;623535764;1/09/2021;3047726830;nathanharrison@example.com;6944;47,45 €;31,79 €;329.492,80 €;220.749,76 €
C6726;NA;The Gambia;Verduras;Online;Media;5/07/2020;672624480;22/08/2020;3028190209;whitakerbrandon@example.net;3386;154,06 €;90,93 €;521.647,16 €;307.888,98 €
C6175;NA;Rwanda;Cosméticos;Online;Media;15/02/2022;617521607;24/03/2022;3121552404;javierkelly@example.net;7221;437,20 €;263,33 €;3.157.021,20 €;1.901.505,93 €
C1739;NA;Japan;Frutas;Offline;Crítica;19/07/2021;173900973;19/07/2021;3104379588;esalinas@example.net;17;9,33 €;6,92 €;158,61 €;117,64 €
C4777;NA;Ireland;Verduras;Online;Baja;24/10/2022;477748906;18/11/2022;3183647822;gramirez@example.org;5373;154,06 €;90,93 €;827.764,38 €;488.566,89 €
C9353;NA;Andorra;Alimento infantil;Offline;Media;11/05/2020;935364234;14/06/2020;3041016872;justin15@example.com;3918;255,28 €;159,42 €;1.000.187,04 €;624.607,56 €
C5733;NA;Kazakhstan;Snacks;Online;Crítica;15/06/2020;573358285;29/06/2020;3108153856;gmiller@example.org;8313;152,58 €;97,44 €;1.268.397,54 €;810.018,72 €
C2886;NA;Italy;Verduras;Offline;Alta;17/08/2022;288654887;29/09/2022;3106018233;kelly52@example.net;8251;154,06 €;90,93 €;1.271.149,06 €;750.263,43 €
C5984;NA;Tanzania;Snacks;Offline;Baja;1/02/2021;598490369;7/02/2021;3005324008;ifranklin@example.net;5455;152,58 €;97,44 €;832.323,90 €;531.535,20 €
C2904;NA;Antigua and Barbuda ;Ropa;Offline;Crítica;15/06/2020;290413558;19/07/2020;3001680320;crystalcummings@example.net;8680;109,28 €;35,84 €;948.550,40 €;311.091,20 €
C4722;NA;Qatar;Cosméticos;Online;Media;13/01/2020;472285783;27/01/2020;3004945406;zellis@example.com;8713;437,20 €;263,33 €;3.809.323,60 €;2.294.394,29 €
C5222;NA;Jordan;Cárnicos;Offline;Media;16/12/2020;522280871;12/01/2021;3009945795;nvasquez@example.org;3371;421,89 €;364,69 €;1.422.191,19 €;1.229.369,99 €
C3388;NA;El Salvador;Doméstico;Online;Baja;27/11/2021;338885152;11/12/2021;3102299846;kayla24@example.net;2502;668,27 €;502,54 €;1.672.011,54 €;1.257.355,08 €
C7908;NA;Tonga;Doméstico;Offline;Baja;12/07/2020;790897452;17/07/2020;3021488101;joshua44@example.net;2986;668,27 €;502,54 €;1.995.454,22 €;1.500.584,44 €
C5674;NA;Madagascar;Cárnicos;Offline;Alta;6/08/2020;567429101;19/09/2020;3152347052;xortiz@example.org;3735;421,89 €;364,69 €;1.575.759,15 €;1.362.117,15 €
C2279;NA;Seychelles ;Alimento infantil;Offline;Media;29/12/2021;227903926;10/01/2022;3155189127;sotomatthew@example.org;691;255,28 €;159,42 €;176.398,48 €;110.159,22 €
C8520;NA;Swaziland;Bebida;Offline;Media;23/02/2022;852058255;28/02/2022;3132928605;richard44@example.com;1827;47,45 €;31,79 €;86.691,15 €;58.080,33 €
C8899;NA;Tonga;Cereales;Online;Crítica;25/04/2020;889940917;30/04/2020;3045848995;amandagonzalez@example.org;2149;205,70 €;117,11 €;442.049,30 €;251.669,39 €
C2119;NA;Azerbaijan;Bebida;Offline;Media;16/11/2021;211913239;27/11/2021;3049717730;crawfordnatalie@example.com;8692;47,45 €;31,79 €;412.435,40 €;276.318,68 €
C5586;NA;Madagascar;Cereales;Offline;Crítica;10/08/2022;558649051;15/08/2022;3005924305;graytammy@example.net;5523;205,70 €;117,11 €;1.136.081,10 €;646.798,53 €
C5911;NA;Iran;Alimento infantil;Online;Alta;16/07/2021;591134679;23/08/2021;3108717342;qduarte@example.net;8743;255,28 €;159,42 €;2.231.913,04 €;1.393.809,06 €
C8406;NA;New Zealand;Cosméticos;Offline;Baja;27/05/2022;840668952;10/07/2022;3029900282;mirandamichael@example.org;1479;437,20 €;263,33 €;646.618,80 €;389.465,07 €
C5588;NA;Democratic Republic of the Congo;Doméstico;Online;Crítica;29/09/2020;558863198;23/10/2020;3114392375;thorntonnancy@example.com;8894;668,27 €;502,54 €;5.943.593,38 €;4.469.590,76 €
C8676;NA;Lithuania;Alimento infantil;Offline;Baja;12/07/2022;867641246;27/07/2022;3147966981;darrell36@example.com;3180;255,28 €;159,42 €;811.790,40 €;506.955,60 €
C7092;NA;Seychelles ;Cereales;Online;Baja;4/09/2022;709239423;24/09/2022;3024383076;daniel75@example.net;8561;205,70 €;117,11 €;1.760.997,70 €;1.002.578,71 €
C8962;NA;Croatia;Cereales;Online;Crítica;20/10/2020;896206557;16/11/2020;3182842324;tiffany24@example.org;6291;205,70 €;117,11 €;1.294.058,70 €;736.739,01 €
C9614;NA;Swaziland;Alimento infantil;Online;Crítica;26/08/2022;961403977;5/10/2022;3;restrada@example.org;9656;255,28 €;159,42 €;2.464.983,68 €;1.539.359,52 €
C5080;NA;Singapore;Snacks;Online;Alta;27/06/2021;508005511;15/08/2021;3023983208;rachel04@example.org;8975;152,58 €;97,44 €;1.369.405,50 €;874.524,00 €
C5594;NA;Germany;Frutas;Online;Crítica;5/06/2022;559497487;14/06/2022;3052838146;montoyagarrett@example.com;6595;9,33 €;6,92 €;61.531,35 €;45.637,40 €
C4096;NA;Norway;Cosméticos;Online;Baja;20/12/2020;409678733;2/01/2021;3114229987;jennifergarcia@example.net;1896;437,20 €;263,33 €;828.931,20 €;499.273,68 €
C7726;NA;Malaysia;Cosméticos;Online;Media;10/08/2021;772660577;26/08/2021;3134724273;linda86@example.net;6290;437,20 €;263,33 €;2.749.988,00 €;1.656.345,70 €
C6328;NA;Austria;Bebida;Online;Crítica;29/01/2022;632866847;12/02/2022;3186027773;triddle@example.com;8219;47,45 €;31,79 €;389.991,55 €;261.282,01 €
C3950;NA;Malaysia;Snacks;Online;Media;10/07/2020;395033872;23/07/2020;3189180074;brittany31@example.org;8156;152,58 €;97,44 €;1.244.442,48 €;794.720,64 €
C5342;NA;Lesotho;Cuidado personal;Offline;Alta;20/08/2022;534210479;29/08/2022;3132279110;elizabethewing@example.org;3607;81,73 €;56,67 €;294.800,11 €;204.408,69 €
C2457;NA;Benin;Frutas;Offline;Alta;18/03/2020;245757997;30/03/2020;3129425653;kimberlysanchez@example.org;4107;9,33 €;6,92 €;38.318,31 €;28.420,44 €
C5953;NA;Greece;Material de oficina;Offline;Baja;5/03/2021;595350253;24/03/2021;3183677210;fvilla@example.org;6225;651,21 €;524,96 €;4.053.782,25 €;3.267.876,00 €
C4689;NA;Lithuania;Cereales;Offline;Baja;3/06/2022;468973577;13/07/2022;3028621974;karen44@example.net;8558;205,70 €;117,11 €;1.760.380,60 €;1.002.227,38 €
C6229;NA;Comoros;Cárnicos;Offline;Alta;2/09/2022;622926795;26/09/2022;3105965461;jacqueline16@example.com;6736;421,89 €;364,69 €;2.841.851,04 €;2.456.551,84 €
C5338;NA;Myanmar;Doméstico;Offline;Media;17/01/2021;533821237;21/02/2021;3159980733;bailey76@example.org;8421;668,27 €;502,54 €;5.627.501,67 €;4.231.889,34 €
C6485;NA;Ethiopia;Cuidado personal;Online;Baja;14/05/2021;-648580729;4/06/2021;3119900330;simpsonkathleen@example.org;8306;81,73 €;56,67 €;678.849,38 €;470.701,02 €
C1344;NA;Guinea;Cereales;Offline;Crítica;16/02/2022;134441602;5/04/2022;3123651385;vscott@example.org;3112;205,70 €;117,11 €;640.138,40 €;364.446,32 €
C9289;NA;Saint Lucia;Cosméticos;Offline;Baja;21/10/2020;928952682;5/11/2020;3029020467;rsmith@example.com;6597;437,20 €;263,33 €;2.884.208,40 €;1.737.188,01 €
C9899;NA;Eritrea;Material de oficina;Offline;Media;27/12/2020;989975297;7/02/2021;3048261644;mmoran@example.com;4545;651,21 €;524,96 €;2.959.749,45 €;2.385.943,20 €
C1456;NA;Niger;Cuidado personal;Offline;Baja;21/05/2022;145683276;18/06/2022;3059155561;adam52@example.net;9774;81,73 €;56,67 €;798.829,02 €;553.892,58 €
C5445;NA;Barbados;Cosméticos;Online;Media;29/03/2022;544562947;11/05/2022;3023729952;stonekaren@example.net;7132;437,20 €;263,33 €;3.118.110,40 €;1.878.069,56 €
C8054;NA;Tonga;Snacks;Offline;Crítica;30/06/2022;805413138;10/08/2022;3124099583;bullockmary@example.org;8501;152,58 €;97,44 €;1.297.082,58 €;828.337,44 €
C9673;NA;Indonesia;Bebida;Offline;Baja;19/08/2022;967345178;29/09/2022;3009240974;danielbowen@example.org;7789;47,45 €;31,79 €;369.588,05 €;247.612,31 €
C2397;NA;Indonesia;Ropa;Online;Alta;7/02/2021;239782893;28/03/2021;3008049547;schmidtjeffery@example.org;5941;109,28 €;35,84 €;649.232,48 €;212.925,44 €
C1524;NA;Lebanon;Cuidado personal;Offline;Crítica;27/06/2022;152462613;1/08/2022;3042672865;elizabeth68@example.net;5930;81,73 €;56,67 €;484.658,90 €;336.053,10 €
C5054;NA;Afghanistan;Ropa;Online;Crítica;1/10/2021;505433166;9/10/2021;3043231786;henryrebecca@example.org;7760;109,28 €;35,84 €;848.012,80 €;278.118,40 €
C7190;NA;Hungary;Frutas;Offline;Baja;4/11/2022;719055879;14/12/2022;3173508682;donaldreeves@example.com;3468;9,33 €;6,92 €;32.356,44 €;23.998,56 €
C2840;NA;Gabon;Cosméticos;Offline;Media;11/02/2020;284004580;22/03/2020;3169863598;amanda87@example.com;2121;437,20 €;263,33 €;927.301,20 €;558.522,93 €
C1112;NA;Mongolia;Material de oficina;Offline;Media;7/08/2022;111265599;7/09/2022;3107180018;cholloway@example.net;4818;651,21 €;524,96 €;3.137.529,78 €;2.529.257,28 €
C2821;NA;Canada;Alimento infantil;Offline;Baja;28/02/2021;282137763;25/03/2021;3102705874;tmedina@example.org;9689;255,28 €;159,42 €;2.473.407,92 €;1.544.620,38 €
C4982;NA;Afghanistan;Doméstico;Online;Alta;11/05/2021;498232400;27/06/2021;3045466712;michaelrobinson@example.org;6894;668,27 €;502,54 €;4.607.053,38 €;3.464.510,76 €
C5314;NA;Liechtenstein;Cereales;Offline;Media;2/01/2022;531473338;11/01/2022;3169670357;lovejohnathan@example.com;3626;205,70 €;117,11 €;745.868,20 €;424.640,86 €
C6740;NA;Honduras;Alimento infantil;Online;Crítica;23/04/2022;674096906;1/06/2022;3132804635;bondalexandra@example.org;9109;255,28 €;159,42 €;2.325.345,52 €;1.452.156,78 €
C3886;NA;Mexico;Alimento infantil;Online;Alta;18/06/2020;388651931;7/08/2020;3014706442;melissaortiz@example.org;9598;255,28 €;159,42 €;2.450.177,44 €;1.530.113,16 €
C5579;NA;Liberia;Material de oficina;Online;Media;8/10/2020;557999742;28/10/2020;3005615385;rowlandelizabeth@example.net;3378;651,21 €;524,96 €;2.199.787,38 €;1.773.314,88 €
C3353;NA;Ireland;Snacks;Offline;Alta;16/10/2020;335314166;1/11/2020;3174700824;andrewsmith@example.org;5768;152,58 €;97,44 €;880.081,44 €;562.033,92 €
C2940;NA;Morocco;Cárnicos;Offline;Crítica;8/05/2021;294081532;24/05/2021;3134143152;wilsonana@example.net;4115;421,89 €;364,69 €;1.736.077,35 €;1.500.699,35 €
C1781;NA;Dominica;Ropa;Offline;Media;30/03/2022;178100669;9/05/2022;3104776312;ihamilton@example.org;2801;109,28 €;35,84 €;306.093,28 €;100.387,84 €
C2514;NA;Cameroon;Doméstico;Offline;Media;21/10/2020;251482903;6/11/2020;3163925885;mendezjames@example.com;8234;668,27 €;502,54 €;5.502.535,18 €;4.137.914,36 €
C8486;NA;Nepal;Cárnicos;Offline;Baja;4/12/2021;848652064;20/12/2021;3156035885;woodgregory@example.com;3860;421,89 €;364,69 €;1.628.495,40 €;1.407.703,40 €
C1243;NA;Albania;Cereales;Online;Crítica;25/04/2022;124344480;16/05/2022;3124397187;hilldavid@example.com;5150;205,70 €;117,11 €;1.059.355,00 €;603.116,50 €
C8036;NA;Maldives;Cuidado personal;Online;Baja;8/07/2020;803608977;10/07/2020;3148551179;mikeshaffer@example.com;4609;81,73 €;56,67 €;376.693,57 €;261.192,03 €
